,_id,l_ID,r_ID,l_name,l_city,l_zipcode,l_review_count,l_latitude,l_longitude,l_rating,l_address,l_zomato_id,l_yelp_id,r_name,r_city,r_zipcode,r_review_count,r_latitude,r_longitude,r_rating,r_address,r_zomato_id,r_yelp_id
250175,250175,a32277,b1689,Cost Cutters,Champaign,61820,13,40.110526,-88.242771,4.5,10 E Green St,0,ZYjxr9aBdbUuZ0xjpMmUpQ,Cream & Flutter,Champaign,61820,84,40.116627,-88.24237,3.6,114 North Walnut$*$ Champaign$*$ IL 61820,17317798,0
250700,250700,a34188,b1629,Pho Cafe,Champaign,61820,35,40.110039,-88.229804,4.0,611 E Green St$*$ Suite B,0,cDGaMsCAx8guR1IUrxLxWA,Sushi Kame,Champaign,61820,127,40.1184,-88.2442,4.0,132 W Church St$*$ Champaign$*$ IL 61820,17317469,0
250720,250720,a34188,b1675,Pho Cafe,Champaign,61820,35,40.110039,-88.229804,4.0,611 E Green St$*$ Suite B,0,cDGaMsCAx8guR1IUrxLxWA,Aroma Cafe,Champaign,61820,57,40.117,-88.2433,3.6,118 N Neil St$*$ Champaign$*$ IL 61820,17317211,0
250730,250730,a34188,b1697,Pho Cafe,Champaign,61820,35,40.110039,-88.229804,4.0,611 E Green St$*$ Suite B,0,cDGaMsCAx8guR1IUrxLxWA,Fiesta Cafe,Champaign,61820,74,40.1151,-88.2385,3.6,216 S 1st St$*$ Champaign$*$ IL 61820,17317301,0
250731,250731,a34188,b1698,Pho Cafe,Champaign,61820,35,40.110039,-88.229804,4.0,611 E Green St$*$ Suite B,0,cDGaMsCAx8guR1IUrxLxWA,Sam's Cafe,Champaign,61820,51,40.1168,-88.2427,3.6,115 N Walnut St$*$ Champaign$*$ IL 61820,17317442,0
250768,250768,a34189,b1671,Arby's,Champaign,61820,3,40.08427941,-88.24637568,2.5,2300 S Neil St,0,DDm_333l9fHzlv7yfuF5dQ,Zorba's,Champaign,61820,65,40.110085,-88.229304,3.7,627 E Green St$*$ Champaign$*$ IL 61820,17317498,0
250789,250789,a34450,b1610,Dos Reales,Champaign,61820,166,40.1298862,-88.2584824,4.0,1407 N Prospect Ave,0,X57f6FWZiwI1wOidPPhOrQ,Dos Reales,Champaign,61820,383,40.1298,-88.2582,4.2,1407 N Prospect Ave$*$ Champaign$*$ IL 61820,17317281,0
251461,251461,a35875,b1650,Mia Za's Cafe,Champaign,61820,75,40.1101105,-88.2292247,3.5,629 E Green St,0,abA0s0uxoeOn7zNm-1dDxw,Za's Italian Cafe,Champaign,61820,138,40.140043,-88.245383,3.8,1905 N Neil St$*$ Champaign$*$ IL 61820,17317782,0
251470,251470,a35875,b1675,Mia Za's Cafe,Champaign,61820,75,40.1101105,-88.2292247,3.5,629 E Green St,0,abA0s0uxoeOn7zNm-1dDxw,Aroma Cafe,Champaign,61820,57,40.117,-88.2433,3.6,118 N Neil St$*$ Champaign$*$ IL 61820,17317211,0
251480,251480,a35875,b1697,Mia Za's Cafe,Champaign,61820,75,40.1101105,-88.2292247,3.5,629 E Green St,0,abA0s0uxoeOn7zNm-1dDxw,Fiesta Cafe,Champaign,61820,74,40.1151,-88.2385,3.6,216 S 1st St$*$ Champaign$*$ IL 61820,17317301,0
251481,251481,a35875,b1698,Mia Za's Cafe,Champaign,61820,75,40.1101105,-88.2292247,3.5,629 E Green St,0,abA0s0uxoeOn7zNm-1dDxw,Sam's Cafe,Champaign,61820,51,40.1168,-88.2427,3.6,115 N Walnut St$*$ Champaign$*$ IL 61820,17317442,0
251513,251513,a36002,b1657,Emerald City Lounge,Champaign,61820,24,40.3191829,-88.346751,4.0,118 N 1st St,0,3frikpuC7Cw_C60TMtvVVg,Esquire Lounge,Champaign,61820,87,40.1166,-88.2424,3.8,106 N Walnut St$*$ Champaign$*$ IL 61820,17317292,0
251605,251605,a36004,b1635,Sliders,Champaign,61820,12,40.1102406,-88.2290836,2.0,616 E Green St,0,cFp-Kr831uIA3F6o5aeV2Q,Jupiters,Champaign,61820,164,40.1178,-88.2416,3.9,39 E Main St$*$ Champaign$*$ IL 61820,17317345,0
252131,252131,a37120,b1698,Kato's Cajun,Champaign,61820,6,40.1166102,-88.2412504,2.5,,0,a92JNh69GKZod2RAadWpvw,Sam's Cafe,Champaign,61820,51,40.1168,-88.2427,3.6,115 N Walnut St$*$ Champaign$*$ IL 61820,17317442,0
252370,252370,a37968,b1675,Evo Cafe,Champaign,61820,44,40.1094391,-88.2306035,2.5,711 S 6th St,0,OyBStpjF5e_iRCMXflFasQ,Aroma Cafe,Champaign,61820,57,40.117,-88.2433,3.6,118 N Neil St$*$ Champaign$*$ IL 61820,17317211,0
252380,252380,a37968,b1697,Evo Cafe,Champaign,61820,44,40.1094391,-88.2306035,2.5,711 S 6th St,0,OyBStpjF5e_iRCMXflFasQ,Fiesta Cafe,Champaign,61820,74,40.1151,-88.2385,3.6,216 S 1st St$*$ Champaign$*$ IL 61820,17317301,0
252381,252381,a37968,b1698,Evo Cafe,Champaign,61820,44,40.1094391,-88.2306035,2.5,711 S 6th St,0,OyBStpjF5e_iRCMXflFasQ,Sam's Cafe,Champaign,61820,51,40.1168,-88.2427,3.6,115 N Walnut St$*$ Champaign$*$ IL 61820,17317442,0
252483,252483,a38726,b1602,Jurassic Grill,Champaign,61820,27,40.1104696,-88.2331177,3.5,404 E Green St,0,mZJdFjxvVddqPN5RZdKSHg,Maize Mexican Grill,Champaign,61820,253,40.110373,-88.238918,4.6,60 E Green St$*$ Champaign$*$ IL 61820,17317935,0
252488,252488,a38726,b1609,Jurassic Grill,Champaign,61820,27,40.1104696,-88.2331177,3.5,404 E Green St,0,mZJdFjxvVddqPN5RZdKSHg,Cactus Grill,Champaign,61820,210,40.099715,-88.244508,4.3,1405 S Neil St$*$ Champaign$*$ IL 61820,17317696,0
252510,252510,a38726,b1648,Jurassic Grill,Champaign,61820,27,40.1104696,-88.2331177,3.5,404 E Green St,0,mZJdFjxvVddqPN5RZdKSHg,Bombay Indian Grill,Champaign,61820,140,40.1102,-88.2334,3.8,403 E Green St$*$ Champaign$*$ IL 61820,17317233,0
252517,252517,a38726,b1668,Jurassic Grill,Champaign,61820,27,40.1104696,-88.2331177,3.5,404 E Green St,0,mZJdFjxvVddqPN5RZdKSHg,Flat Top Grill,Champaign,61820,106,40.1114257,-88.2304292,3.7,607 S 6th St$*$ Champaign$*$ IL 61820,17317303,0
252524,252524,a38726,b1687,Jurassic Grill,Champaign,61820,27,40.1104696,-88.2331177,3.5,404 E Green St,0,mZJdFjxvVddqPN5RZdKSHg,Guido's Bar & Grill,Champaign,61820,98,40.118127,-88.243564,3.6,2 E Main St$*$ Champaign$*$ IL 61820,17317320,0
252653,252653,a39853,b1632,Biaggi's Ristorante Italiano,Champaign,61820,157,40.0865554,-88.2470018,3.5,2235 S Neil St,0,qeJnMI5RmyJ2TZvkqvjn6Q,Biaggi's Ristorante Italiano,Champaign,61820,267,40.0874,-88.2465,3.9,2235 S Neil St$*$ Champaign$*$ IL 61820,17317227,0
252925,252925,a39963,b1689,Crazy Buffet,Champaign,61820,5,40.1431418,-88.2547899,4.0,702 W Town Ctr Blvd,0,pA3ltu4j31uatVu0_Gu1PQ,Cream & Flutter,Champaign,61820,84,40.116627,-88.24237,3.6,114 North Walnut$*$ Champaign$*$ IL 61820,17317798,0
253313,253313,a40672,b1657,The Fubar Lounge,Champaign,61820,8,40.1105509,-88.2344345,2.0,306 1/2 E Green St,0,PWs6xJQJPHxknd3FcdKn9Q,Esquire Lounge,Champaign,61820,87,40.1166,-88.2424,3.8,106 N Walnut St$*$ Champaign$*$ IL 61820,17317292,0
253376,253376,a40673,b1691,Jos. Kuhn & Co,Champaign,61820,4,40.1179288,-88.2416361,4.0,33 E Main St,0,WdLhSeiF4VImXkc14gnC9g,Noodles & Co,Champaign,61820,78,40.1104,-88.2316,3.6,528 E Green St$*$ Champaign$*$ IL 61820,17317741,0
253527,253527,a40722,b1692,Green Street Realty,Champaign,61820,4,40.110496,-88.240832,2.0,34 E Green St$*$ Ste 10,0,RLKjtWefVl3I5E-7EgHkJA,Great Harvest Bread Co.,Champaign,61820,56,40.0889,-88.2463,3.6,2149 S Neil St$*$ Champaign$*$ IL 61820,17317315,0
253789,253789,a41171,b1610,Los Amigos,Champaign,61820,8,40.1104696,-88.2331177,4.0,404 E Green St,0,xX2uM2EIeR03KrGBCrOrcA,Dos Reales,Champaign,61820,383,40.1298,-88.2582,4.2,1407 N Prospect Ave$*$ Champaign$*$ IL 61820,17317281,0
254083,254083,a41359,b1602,Bombay Indian Grill,Champaign,61820,57,40.114132,-88.238369,3.5,302 S 1st St,0,RTmIbq33chUSa-etGiF8Lg,Maize Mexican Grill,Champaign,61820,253,40.110373,-88.238918,4.6,60 E Green St$*$ Champaign$*$ IL 61820,17317935,0
254097,254097,a41359,b1626,Bombay Indian Grill,Champaign,61820,57,40.114132,-88.238369,3.5,302 S 1st St,0,RTmIbq33chUSa-etGiF8Lg,Chipotle Mexican Grill,Champaign,61820,166,40.1104,-88.2316,4.0,528 E Green St$*$ Champaign$*$ IL 61820,17317260,0
254110,254110,a41359,b1648,Bombay Indian Grill,Champaign,61820,57,40.114132,-88.238369,3.5,302 S 1st St,0,RTmIbq33chUSa-etGiF8Lg,Bombay Indian Grill,Champaign,61820,140,40.1102,-88.2334,3.8,403 E Green St$*$ Champaign$*$ IL 61820,17317233,0
254117,254117,a41359,b1668,Bombay Indian Grill,Champaign,61820,57,40.114132,-88.238369,3.5,302 S 1st St,0,RTmIbq33chUSa-etGiF8Lg,Flat Top Grill,Champaign,61820,106,40.1114257,-88.2304292,3.7,607 S 6th St$*$ Champaign$*$ IL 61820,17317303,0
254451,254451,a41701,b1630,China King,Champaign,61820,12,40.0878338,-88.2481135,3.5,2145 S Neil St,0,EKQiKd7EMZjsa4JokFaeAg,Cravings,Champaign,61820,130,40.1114,-88.2291,4.0,603 S Wright St$*$ Champaign$*$ IL 61820,17317268,0
254490,254490,a41702,b1613,Chopstix,Champaign,61820,51,40.110524,-88.23669,3.0,202 E Green St$*$ Ste 1,0,vsoEZauF4lrADIqCYXySFQ,Chopstix,Champaign,61820,192,40.110387,-88.236854,4.2,202 E Green st$*$ Champaign$*$ IL 61820,17317885,0
254589,254589,a41725,b1610,Dorcas Restaurant,Champaign,61820,8,40.1100319,-88.2330779,4.0,403 E Green St,0,NFUINoS0tUsp3qy7wLIB1A,Dos Reales,Champaign,61820,383,40.1298,-88.2582,4.2,1407 N Prospect Ave$*$ Champaign$*$ IL 61820,17317281,0
254670,254670,a41726,b1675,Aroma Cafe,Champaign,61820,110,40.1170558,-88.2432469,4.0,118 N Neil St,0,0FrYsoVHheQGoXEQsH2d2Q,Aroma Cafe,Champaign,61820,57,40.117,-88.2433,3.6,118 N Neil St$*$ Champaign$*$ IL 61820,17317211,0
254680,254680,a41726,b1697,Aroma Cafe,Champaign,61820,110,40.1170558,-88.2432469,4.0,118 N Neil St,0,0FrYsoVHheQGoXEQsH2d2Q,Fiesta Cafe,Champaign,61820,74,40.1151,-88.2385,3.6,216 S 1st St$*$ Champaign$*$ IL 61820,17317301,0
254681,254681,a41726,b1698,Aroma Cafe,Champaign,61820,110,40.1170558,-88.2432469,4.0,118 N Neil St,0,0FrYsoVHheQGoXEQsH2d2Q,Sam's Cafe,Champaign,61820,51,40.1168,-88.2427,3.6,115 N Walnut St$*$ Champaign$*$ IL 61820,17317442,0
254768,254768,a41882,b1671,Kohl's,Champaign,61820,6,40.138566,-88.24166,4.5,109 Convenience Center Rd,0,54fRA8HnuCLlXfTcl2x_RQ,Zorba's,Champaign,61820,65,40.110085,-88.229304,3.7,627 E Green St$*$ Champaign$*$ IL 61820,17317498,0
254850,254850,a41977,b1629,Sushi Kame,Champaign,61820,120,40.1185309,-88.2448027,3.5,132 W. Church St,0,0-WocGTpO3Zm4q1Zzz49Rw,Sushi Kame,Champaign,61820,127,40.1184,-88.2442,4.0,132 W Church St$*$ Champaign$*$ IL 61820,17317469,0
254864,254864,a41977,b1662,Sushi Kame,Champaign,61820,120,40.1185309,-88.2448027,3.5,132 W. Church St,0,0-WocGTpO3Zm4q1Zzz49Rw,Sushi Rock,Champaign,61820,87,40.110191,-88.230047,3.8,621 E. Green St$*$ Champaign$*$ IL 61820,17317801,0
254881,254881,a41977,b1698,Sushi Kame,Champaign,61820,120,40.1185309,-88.2448027,3.5,132 W. Church St,0,0-WocGTpO3Zm4q1Zzz49Rw,Sam's Cafe,Champaign,61820,51,40.1168,-88.2427,3.6,115 N Walnut St$*$ Champaign$*$ IL 61820,17317442,0
255615,255615,a42462,b1665,Merry-Ann's Diner,Champaign,61820,42,40.11813314,-88.24289991,3.0,1 E Main St,0,#NAME?,Merry Ann's Diner,Champaign,61820,136,40.1182,-88.2434,3.7,1 E Main St$*$ Champaign$*$ IL 61820,17317379,0
255777,255777,a42565,b1692,World Harvest Foods,Champaign,61820,54,40.1159605,-88.2307377,4.0,519 E University Ave,0,LElQBiDw8HyU_LrbjP8C1A,Great Harvest Bread Co.,Champaign,61820,56,40.0889,-88.2463,3.6,2149 S Neil St$*$ Champaign$*$ IL 61820,17317315,0
255945,255945,a42625,b1622,Euro Mart,Champaign,61820,4,40.1126367,-88.2401565,4.0,48 E Springfield Ave,0,QN8RBpGAtaMlFiTM7jiuJA,Radio Maria,Champaign,61820,348,40.1167,-88.2427,4.0,119 N Walnut St$*$ Champaign$*$ IL 61820,17317431,0
255983,255983,a42626,b1602,Bombay Indian Grill,Champaign,61820,80,40.110474,-88.233544,3.5,401 E Green St,0,E6QAh8UPRo6Tlg6hkcWCHw,Maize Mexican Grill,Champaign,61820,253,40.110373,-88.238918,4.6,60 E Green St$*$ Champaign$*$ IL 61820,17317935,0
255997,255997,a42626,b1626,Bombay Indian Grill,Champaign,61820,80,40.110474,-88.233544,3.5,401 E Green St,0,E6QAh8UPRo6Tlg6hkcWCHw,Chipotle Mexican Grill,Champaign,61820,166,40.1104,-88.2316,4.0,528 E Green St$*$ Champaign$*$ IL 61820,17317260,0
256010,256010,a42626,b1648,Bombay Indian Grill,Champaign,61820,80,40.110474,-88.233544,3.5,401 E Green St,0,E6QAh8UPRo6Tlg6hkcWCHw,Bombay Indian Grill,Champaign,61820,140,40.1102,-88.2334,3.8,403 E Green St$*$ Champaign$*$ IL 61820,17317233,0
256017,256017,a42626,b1668,Bombay Indian Grill,Champaign,61820,80,40.110474,-88.233544,3.5,401 E Green St,0,E6QAh8UPRo6Tlg6hkcWCHw,Flat Top Grill,Champaign,61820,106,40.1114257,-88.2304292,3.7,607 S 6th St$*$ Champaign$*$ IL 61820,17317303,0
256161,256161,a42746,b1650,Fiesta Cafe,Champaign,61820,53,40.1147989,-88.2384807,3.5,216 S 1st St,0,_a6jhRFIgOe74U73T5B-Ww,Za's Italian Cafe,Champaign,61820,138,40.140043,-88.245383,3.8,1905 N Neil St$*$ Champaign$*$ IL 61820,17317782,0
256170,256170,a42746,b1675,Fiesta Cafe,Champaign,61820,53,40.1147989,-88.2384807,3.5,216 S 1st St,0,_a6jhRFIgOe74U73T5B-Ww,Aroma Cafe,Champaign,61820,57,40.117,-88.2433,3.6,118 N Neil St$*$ Champaign$*$ IL 61820,17317211,0
256180,256180,a42746,b1697,Fiesta Cafe,Champaign,61820,53,40.1147989,-88.2384807,3.5,216 S 1st St,0,_a6jhRFIgOe74U73T5B-Ww,Fiesta Cafe,Champaign,61820,74,40.1151,-88.2385,3.6,216 S 1st St$*$ Champaign$*$ IL 61820,17317301,0
256181,256181,a42746,b1698,Fiesta Cafe,Champaign,61820,53,40.1147989,-88.2384807,3.5,216 S 1st St,0,_a6jhRFIgOe74U73T5B-Ww,Sam's Cafe,Champaign,61820,51,40.1168,-88.2427,3.6,115 N Walnut St$*$ Champaign$*$ IL 61820,17317442,0
256283,256283,a42859,b1602,Holy Land Mediterranean Grill,Champaign,61820,27,40.1221403,-88.243543,3.5,705 N Neil St,0,fY0Dpw5a3i1CMjMuT2SaDQ,Maize Mexican Grill,Champaign,61820,253,40.110373,-88.238918,4.6,60 E Green St$*$ Champaign$*$ IL 61820,17317935,0
256297,256297,a42859,b1626,Holy Land Mediterranean Grill,Champaign,61820,27,40.1221403,-88.243543,3.5,705 N Neil St,0,fY0Dpw5a3i1CMjMuT2SaDQ,Chipotle Mexican Grill,Champaign,61820,166,40.1104,-88.2316,4.0,528 E Green St$*$ Champaign$*$ IL 61820,17317260,0
256310,256310,a42859,b1648,Holy Land Mediterranean Grill,Champaign,61820,27,40.1221403,-88.243543,3.5,705 N Neil St,0,fY0Dpw5a3i1CMjMuT2SaDQ,Bombay Indian Grill,Champaign,61820,140,40.1102,-88.2334,3.8,403 E Green St$*$ Champaign$*$ IL 61820,17317233,0
256463,256463,a43047,b1657,Elegant Nails Lounge,Champaign,61820,12,40.087261,-88.2460119,4.0,2202 S Neil St,0,eeZmALTX-rhRw_8CEgAm0A,Esquire Lounge,Champaign,61820,87,40.1166,-88.2424,3.8,106 N Walnut St$*$ Champaign$*$ IL 61820,17317292,0
256499,256499,a43097,b1628,Murphy's Pub,Champaign,61820,100,40.11037991,-88.23018797,3.5,604 E Green St,0,mklo4H47YWK7f18YXTCEoA,Murphy's Pub,Champaign,61820,137,40.1104,-88.2303,4.0,604 E Green St$*$ Champaign$*$ IL 61820,17317388,0
256543,256543,a43098,b1617,Carmon's Bistro,Champaign,61820,17,40.119807,-88.2438559,3.5,415 N Neil St,0,wfO1xdAeJMb_miGDU19W-w,Jarlings Custard Cup,Champaign,61820,255,40.098,-88.247,4.1,309 W Kirby Ave$*$ Champaign$*$ IL 61820,17317336,0
256558,256558,a43098,b1645,Carmon's Bistro,Champaign,61820,17,40.119807,-88.2438559,3.5,415 N Neil St,0,wfO1xdAeJMb_miGDU19W-w,Pekara Bakery & Bistro,Champaign,61820,94,40.1169,-88.2433,3.8,116 N Neil St$*$ Champaign$*$ IL 61820,17317412,0
256654,256654,a43198,b1633,Destihl Restaurant & Brew Works,Champaign,61820,387,40.11837952,-88.2437014,4.0,301 N Neil St,0,#NAME?,Destihl Restaurant & Brew Works,Champaign,61820,222,40.118377,-88.243698,3.9,301 N. Neil St.$*$ Champaign$*$ IL 61820,17317911,0
256786,256786,a43201,b1606,Seven Saints,Champaign,61820,244,40.11655588,-88.24201277,4.0,32 E Chester St,0,L2c-qKZWumCmOCR-dqBLrg,Seven Saints,Champaign,61820,483,40.116549,-88.242119,4.3,32 E Chester St$*$ Champaign$*$ IL 61820,17317789,0
257074,257074,a43424,b1687,Watson's Shack & Rail,Champaign,61820,83,40.117733,-88.243876,4.0,211 N Neil St,0,S_9OaE_RBWBIXnUKvxJKsQ,Guido's Bar & Grill,Champaign,61820,98,40.118127,-88.243564,3.6,2 E Main St$*$ Champaign$*$ IL 61820,17317320,0
257105,257105,a43529,b1635,Buttitta's,Champaign,61820,16,40.103246,-88.244236,3.0,1201 S Neil St,0,nh1-ax9wPNCqskcJYIWogg,Jupiters,Champaign,61820,164,40.1178,-88.2416,3.9,39 E Main St$*$ Champaign$*$ IL 61820,17317345,0
257759,257759,a44101,b1647,The Ribeye,Champaign,61820,56,40.096106,-88.2454553,3.0,1701 S Neil St,0,PBmfdx-tC2D54FI3HtcKww,Ribeye,Champaign,61820,166,40.0962,-88.245,3.8,1701 S Neil St$*$ Champaign$*$ IL 61820,17317436,0
257792,257792,a44154,b1615,Kofusion,Champaign,61820,229,40.11856662,-88.24323304,3.5,1 E Main St,0,NEVA0IYbawceL6kz5v5DAw,Kofusion,Champaign,61820,517,40.1182,-88.2434,4.1,1 E Main St$*$ Champaign$*$ IL 61820,17317351,0
258046,258046,a44491,b1623,Bacaro,Champaign,61820,142,40.11690698,-88.24260192,4.0,113 N Walnut St,0,jeTfL2kCyBtmFGSrSQHqVw,Bacaro,Champaign,61820,266,40.1167,-88.2427,4.0,113 N Walnut St$*$ Champaign$*$ IL 61820,17317216,0
258295,258295,a44788,b1622,Red Hair,Champaign,61820,21,40.1094534,-88.2304604,4.0,713 S 6th St$*$ Ste 1,0,ZePevVVz912OfLNUeB8SGQ,Radio Maria,Champaign,61820,348,40.1167,-88.2427,4.0,119 N Walnut St$*$ Champaign$*$ IL 61820,17317431,0
258658,258658,a45125,b1645,Boneyard Bar & Bbq,Champaign,61820,4,40.112114,-88.241292,4.0,25 E Springfield,0,bXHbLuxyBZemyB0j7GJbTA,Pekara Bakery & Bistro,Champaign,61820,94,40.1169,-88.2433,3.8,116 N Neil St$*$ Champaign$*$ IL 61820,17317412,0
258685,258685,a45126,b1605,Hooters,Champaign,61820,25,40.1271729,-88.2468548,2.5,1706 State St,0,MQ-xcuUXXBYvrXzy7BmOFw,Cocomero,Champaign,61820,192,40.110139,-88.229138,4.4,709 S. Wright St.$*$ Champaign$*$ IL 61820,17317830,0
258705,258705,a45126,b1635,Hooters,Champaign,61820,25,40.1271729,-88.2468548,2.5,1706 State St,0,MQ-xcuUXXBYvrXzy7BmOFw,Jupiters,Champaign,61820,164,40.1178,-88.2416,3.9,39 E Main St$*$ Champaign$*$ IL 61820,17317345,0
258781,258781,a45127,b1698,Plato's Closet,Champaign,61820,7,40.1374653,-88.2414285,3.0,29 E Marketview Dr,0,90-SH6kAdzQfld_ydZljyA,Sam's Cafe,Champaign,61820,51,40.1168,-88.2427,3.6,115 N Walnut St$*$ Champaign$*$ IL 61820,17317442,0
258962,258962,a54520,b1652,Potbelly Sandwich Shop,Champaign,61820,29,40.1100629,-88.231789,4.0,501 E Green St,0,7AlULGZI1pHt0imODsqdkg,Fat Sandwich Company,Champaign,61820,110,40.109238,-88.23184,3.8,502 E John St$*$ Champaign$*$ IL 61820,17317810,0
259316,259316,a58896,b1667,Cakes By Lori,Champaign,61820,5,40.1164204,-88.2433829,5.0,101 Trade Centre Dr$*$ Hawthorn Stes,0,7nZ88t3E3hSgYoAvD1Hakw,Cafe Kopi,Champaign,61820,78,40.1166,-88.2427,3.7,109 N Walnut St$*$ Champaign$*$ IL 61820,17317246,0
259372,259372,a60194,b1685,Tire Barn,Champaign,61820,28,40.13170256,-88.25559318,3.0,806 West Bloomington Rd,0,pKUFmHLUn1bBVKeEOePgRQ,Big Grove Tavern,Champaign,61820,107,40.1182345,-88.2435423,3.6,1 Main St$*$ Champaign$*$ IL 61820,17317963,0
259683,259683,a63217,b1602,Papa D's Bar & Grill,Champaign,61820,4,40.1102514,-88.2335202,3.0,401 E Green St,0,OC5BqhpPhnJJr7IXLsXIbg,Maize Mexican Grill,Champaign,61820,253,40.110373,-88.238918,4.6,60 E Green St$*$ Champaign$*$ IL 61820,17317935,0
259688,259688,a63217,b1609,Papa D's Bar & Grill,Champaign,61820,4,40.1102514,-88.2335202,3.0,401 E Green St,0,OC5BqhpPhnJJr7IXLsXIbg,Cactus Grill,Champaign,61820,210,40.099715,-88.244508,4.3,1405 S Neil St$*$ Champaign$*$ IL 61820,17317696,0
259717,259717,a63217,b1668,Papa D's Bar & Grill,Champaign,61820,4,40.1102514,-88.2335202,3.0,401 E Green St,0,OC5BqhpPhnJJr7IXLsXIbg,Flat Top Grill,Champaign,61820,106,40.1114257,-88.2304292,3.7,607 S 6th St$*$ Champaign$*$ IL 61820,17317303,0
259724,259724,a63217,b1687,Papa D's Bar & Grill,Champaign,61820,4,40.1102514,-88.2335202,3.0,401 E Green St,0,OC5BqhpPhnJJr7IXLsXIbg,Guido's Bar & Grill,Champaign,61820,98,40.118127,-88.243564,3.6,2 E Main St$*$ Champaign$*$ IL 61820,17317320,0
259983,259983,a64429,b1602,Maize Mexican Grill,Champaign,61820,414,40.1104086,-88.2389546,4.5,60 E Green St,0,VIJ2KiDKhUVhhpNylEIfog,Maize Mexican Grill,Champaign,61820,253,40.110373,-88.238918,4.6,60 E Green St$*$ Champaign$*$ IL 61820,17317935,0
259997,259997,a64429,b1626,Maize Mexican Grill,Champaign,61820,414,40.1104086,-88.2389546,4.5,60 E Green St,0,VIJ2KiDKhUVhhpNylEIfog,Chipotle Mexican Grill,Champaign,61820,166,40.1104,-88.2316,4.0,528 E Green St$*$ Champaign$*$ IL 61820,17317260,0
260010,260010,a64429,b1648,Maize Mexican Grill,Champaign,61820,414,40.1104086,-88.2389546,4.5,60 E Green St,0,VIJ2KiDKhUVhhpNylEIfog,Bombay Indian Grill,Champaign,61820,140,40.1102,-88.2334,3.8,403 E Green St$*$ Champaign$*$ IL 61820,17317233,0
260138,260138,a65991,b1609,Campus Nails,Champaign,61820,6,40.110053,-88.2308539,2.0,509 E Green St,0,yAHU4LB7UkwaQlxLgbH61g,Cactus Grill,Champaign,61820,210,40.099715,-88.244508,4.3,1405 S Neil St$*$ Champaign$*$ IL 61820,17317696,0
260181,260181,a65991,b1698,Campus Nails,Champaign,61820,6,40.110053,-88.2308539,2.0,509 E Green St,0,yAHU4LB7UkwaQlxLgbH61g,Sam's Cafe,Champaign,61820,51,40.1168,-88.2427,3.6,115 N Walnut St$*$ Champaign$*$ IL 61820,17317442,0
260733,260733,a68989,b1602,Layalina Mediterranean Grill,Champaign,61820,52,40.112801,-88.239078,3.5,401 S 1st St,0,D-B5LsTHJgrhsHVex4gyHA,Maize Mexican Grill,Champaign,61820,253,40.110373,-88.238918,4.6,60 E Green St$*$ Champaign$*$ IL 61820,17317935,0
260747,260747,a68989,b1626,Layalina Mediterranean Grill,Champaign,61820,52,40.112801,-88.239078,3.5,401 S 1st St,0,D-B5LsTHJgrhsHVex4gyHA,Chipotle Mexican Grill,Champaign,61820,166,40.1104,-88.2316,4.0,528 E Green St$*$ Champaign$*$ IL 61820,17317260,0
261402,261402,a72397,b1631,One World Pizza,Champaign,61820,13,40.110827,-88.231612,3.5,$*$ 508 E Green St,0,o-xFcSeSycAfqplklC222Q,Amano's Pizza,Champaign,61820,109,40.0995658,-88.2443819,4.0,1407 South Neil Street$*$ Champaign$*$ IL 61820,17318036,0
261429,261429,a72397,b1695,One World Pizza,Champaign,61820,13,40.110827,-88.231612,3.5,$*$ 508 E Green St,0,o-xFcSeSycAfqplklC222Q,Monical's Pizza,Champaign,61820,89,40.098,-88.2448,3.6,103 W Kirby Ave$*$ Champaign$*$ IL 61820,17317384,0
261512,261512,a72399,b1652,Kane & Company,Champaign,61820,59,40.116024,-88.242185,4.5,41 E University Ave,0,r8h3_Chc7davvVelcvV-NQ,Fat Sandwich Company,Champaign,61820,110,40.109238,-88.23184,3.8,502 E John St$*$ Champaign$*$ IL 61820,17317810,0
261833,261833,a74232,b1602,Tasty Fish Chicken & Grill,Champaign,61820,3,40.1221402,-88.2435608,4.5,705 N Neil St,0,62Ibju8UmUZtPIBLDS_nUw,Maize Mexican Grill,Champaign,61820,253,40.110373,-88.238918,4.6,60 E Green St$*$ Champaign$*$ IL 61820,17317935,0
261901,261901,a74549,b1630,Cravings,Champaign,61820,129,40.11122037,-88.22906041,4.0,603 S Wright St,0,gnqHyA6gY2-m9S-FKt6Xqw,Cravings,Champaign,61820,130,40.1114,-88.2291,4.0,603 S Wright St$*$ Champaign$*$ IL 61820,17317268,0
262183,262183,a75276,b1602,Baxter's American Grille,Champaign,61820,8,40.09720989,-88.24582994,3.5,100 Trade Centre Dr,0,SvxSoyZn0WW0c7bFLIYfMA,Maize Mexican Grill,Champaign,61820,253,40.110373,-88.238918,4.6,60 E Green St$*$ Champaign$*$ IL 61820,17317935,0
262197,262197,a75276,b1626,Baxter's American Grille,Champaign,61820,8,40.09720989,-88.24582994,3.5,100 Trade Centre Dr,0,SvxSoyZn0WW0c7bFLIYfMA,Chipotle Mexican Grill,Champaign,61820,166,40.1104,-88.2316,4.0,528 E Green St$*$ Champaign$*$ IL 61820,17317260,0
